id,longitude,latitude
24809758,-71.15674,42.356
24809947,-71.03196,42.38066
24825705,-71.05583,42.3297
24826742,-71.10843,42.32972
24829523,-71.07335,42.27241
24845439,-71.10122,42.31444
24847888,-71.05447,42.33107
24865433,-71.06952,42.36418
24909410,-71.06235,42.36639
24913828,-71.05065,42.30845
24914199,-71.07694,42.33881
24914428,-71.0634,42.37298
24914518,-71.16649,42.34664
24916564,-71.07645,42.34169
24916747,-71.07645,42.34169
24916959,-71.07645,42.34169
24935629,-71.05975,42.36399
24940276,-71.06035,42.32748
24940322,-71.05913,42.32823
24940375,-71.05888,42.32683
24940413,-71.06042,42.32752
24940427,-71.05839,42.32737
24940510,-71.06378,42.3519
24944280,-71.06547,42.35092
24944512,-71.06411,42.35172
24944930,-71.0231,42.38136
24945336,-71.06364,42.35173
24945374,-71.06505,42.35162
24945415,-71.06487,42.35115
24965806,-71.08895,42.35054
24969609,-71.14913,42.33902
24971621,-71.16855,42.27538
24983583,-71.05976,42.35657
24992422,-71.06166,42.37776
25013408,-71.13499,42.35849
25025114,-71.06651,42.29136
25079212,-71.14381,42.36092
25126538,-71.11258,42.33096
25158106,-71.06112,42.35161
25179090,-71.15209,42.34553
25266010,-71.16945,42.3446
25275104,-71.14637,42.33766
25324358,-71.1215,42.26412
25326962,-71.03804,42.36791
25328440,-71.038,42.36927
25338990,-71.05978,42.35176
25347070,-71.13527,42.35985
25350460,-71.07039,42.36229
25382635,-71.06919,42.36205
25382895,-71.07003,42.36064
25416313,-71.06638,42.29193
25429787,-71.1127,42.3155
25455523,-71.11762,42.31238
25476090,-71.06109,42.35126
25476466,-71.09571,42.35063
25520363,-71.13703,42.34543
25576444,-71.07793,42.34105
25685344,-71.04987,42.37191
25741105,-71.05473,42.33338
25770647,-71.06087,42.35529
25775084,-71.168,42.28234
25804129,-71.06109,42.37561
25933888,-71.0357,42.37999
25936605,-71.06206,42.35926
25947332,-71.05902,42.34347
25971732,-71.07992,42.3454
25975436,-71.0794,42.34643
26012594,-71.06248,42.30953
26031821,-71.06337,42.36532
26038867,-71.06207,42.30969
26051186,-71.06168,42.30945
26052117,-71.06199,42.31113
26060933,-71.06278,42.35155
26062023,-71.06325,42.35108
26065119,-71.0966,42.35098
26066073,-71.06179,42.31081
26066238,-71.06359,42.31106
26102579,-71.03993,42.36803
26104302,-71.04014,42.36762
26104687,-71.04082,42.36611
26105250,-71.04061,42.36698
26105589,-71.04123,42.36773
26108847,-71.04162,42.36741
26109078,-71.04109,42.36631
26109200,-71.04153,42.36833
26109264,-71.04193,42.36823
26127318,-71.09388,42.35079
26130154,-71.10666,42.32803
26130187,-71.05414,42.36452
26131758,-71.04121,42.36772
26132354,-71.04131,42.36843
26132566,-71.04008,42.36791
26138090,-71.06666,42.3065
26160905,-71.07624,42.28954
26163695,-71.08685,42.27869
26214081,-71.06416,42.35946
26235532,-71.07786,42.33634
26246423,-71.10121,42.31195
26276722,-71.08156,42.34214
26280370,-71.06057,42.35428
26280467,-71.06075,42.35397
26280557,-71.06118,42.35469
26333739,-71.07022,42.34357
26360101,-70.99595,42.38931
26361101,-71.07839,42.34677
26361743,-71.0781,42.34647
26366385,-71.06705,42.30585
26366570,-71.06706,42.30661
26369295,-71.06658,42.30726
26395595,-71.11628,42.30567
26418311,-71.06691,42.34493
26422402,-71.04994,42.29206
26423316,-71.05801,42.31573
26429376,-71.0339,42.37408
26450816,-71.06985,42.33646
26452180,-71.06796,42.33773
26502776,-71.07121,42.35752
26520456,-71.05422,42.33496
26528105,-71.06973,42.35767
26532751,-71.06848,42.2901
26640934,-71.16078,42.28448
26655662,-71.05704,42.31563
26656189,-71.04728,42.33379
26660947,-71.06796,42.33802
26661682,-71.068,42.33688
26662386,-71.06782,42.33664
26719839,-71.08825,42.31169
26748319,-71.06357,42.35125
26750505,-71.0659,42.30935
26753806,-71.06278,42.37508
26759283,-71.06468,42.35233
26778454,-71.10549,42.30617
26778714,-71.07301,42.34291
26828892,-71.02311,42.38137
26835473,-71.0686,42.36502
26849307,-71.11604,42.25048
26849309,-71.11754,42.24987
26893347,-71.05863,42.33
26893801,-71.05696,42.33138
26987642,-71.08115,42.34407
26997440,-71.0786,42.33695
27074605,-71.06637,42.29107
27104136,-71.05827,42.32608
27112752,-71.14956,42.33557
27128200,-71.05983,42.32821
27152264,-71.08125,42.3278
27158560,-71.03885,42.33212
27168524,-71.07302,42.34653
27172096,-71.11111,42.3106
27197821,-71.07935,42.30892
27203329,-71.03937,42.36908
27233115,-71.05607,42.32067
27258229,-71.07342,42.34426
27261969,-71.11282,42.31127
27286080,-71.08872,42.27206
27323777,-71.06529,42.36005
27339519,-71.09646,42.32907
27370560,-71.14214,42.35836
27370693,-71.14249,42.35878
27371158,-71.08048,42.30706
27371399,-71.07533,42.33875
27394276,-71.11288,42.31943
27399137,-71.05173,42.31697
27404136,-71.10182,42.33351
27428142,-71.1104,42.29833
27429577,-71.14075,42.35299
27457542,-71.11099,42.33153
27459736,-71.11122,42.33099
27459741,-71.11242,42.33088
27459746,-71.11301,42.33043
27459750,-71.11148,42.33108
27460321,-71.11264,42.33226
27461009,-71.11114,42.33034
27461431,-71.11234,42.33246
27461511,-71.11231,42.33202
27461905,-71.11147,42.33087
27461993,-71.11237,42.33073
27462072,-71.11156,42.33183
27501160,-71.04042,42.37224
27503398,-71.09417,42.32489
27509899,-71.13494,42.35879
27571301,-71.06609,42.34494
27572527,-71.06435,42.34341
27573090,-71.06617,42.34466
27584770,-71.0612,42.35181
27606556,-71.0361,42.33311
27625974,-71.06312,42.37459
27634728,-71.15112,42.33876
27635713,-71.06268,42.37427
27639994,-71.07334,42.34553
27659017,-71.07805,42.33701
27661676,-71.03889,42.33423
27669626,-71.06075,42.35094
27734523,-71.10133,42.31432
27784901,-71.04524,42.3348
27810970,-71.0799,42.3222
27826600,-71.11278,42.33064
27827140,-71.11146,42.33216
27827788,-71.11298,42.33241
27854109,-71.1007,42.31371
27879644,-71.1174,42.25124
27879776,-71.11725,42.25099
27883358,-71.08336,42.38511
27883490,-71.08391,42.38526
27883589,-71.08195,42.38519
27883704,-71.08402,42.38479
27883870,-71.08275,42.38618
27893040,-71.07957,42.33246
27904192,-71.06923,42.36456
27906365,-71.08011,42.3208
27920247,-71.09928,42.3135
27920433,-71.09967,42.31536
27921597,-71.10068,42.3155
27922387,-71.09963,42.3139
27927966,-71.13366,42.27608
27935696,-71.07378,42.3455
27954309,-71.0804,42.34655
27990313,-71.08519,42.27659
27990441,-71.06615,42.30767
27990984,-71.087,42.27808
27992316,-71.15137,42.34117
28014596,-71.06572,42.30775
28027835,-71.06923,42.36456
28033271,-71.05392,42.3104
28036142,-71.08577,42.27844
28048288,-71.07055,42.35736
28054656,-71.06241,42.29717
28071995,-71.07743,42.27565
28099312,-71.07902,42.34618
28104387,-71.11597,42.28814
28108074,-71.09535,42.32361
28122799,-71.11034,42.33215
28125388,-71.11034,42.33215
28126102,-71.10373,42.32135
28126603,-71.10279,42.32276
28161172,-71.11705,42.25085
28202522,-71.06644,42.29174
28218323,-71.05951,42.3513
28241815,-71.08378,42.34409
28242815,-71.08563,42.34565
28298193,-71.05297,42.36683
28302081,-71.08829,42.31855
28306371,-71.07479,42.33945
28337171,-71.07863,42.34676
28337464,-71.07988,42.34707
28340540,-71.09524,42.3506
28358942,-71.08524,42.28603
28360335,-71.06943,42.34992
28431105,-71.06467,42.34323
28440873,-71.05546,42.36698
28464083,-71.06313,42.35153
28467644,-71.08633,42.34508
28492594,-71.0658,42.34432
28492650,-71.06485,42.34353
28492687,-71.06461,42.34362
28492715,-71.06556,42.34508
28492719,-71.06196,42.35196
28492737,-71.06614,42.34472
28494167,-71.03922,42.37202
28517787,-71.15046,42.3388
28531225,-71.07409,42.34863
28545204,-71.06398,42.35243
28545355,-71.06333,42.35092
28545531,-71.06364,42.35178
28545748,-71.06478,42.35139
28545961,-71.0655,42.35128
28561917,-71.05613,42.3196
28578655,-71.11493,42.25223
28602095,-71.05744,42.31771
28610562,-71.16606,42.34704
28614084,-71.15601,42.34566
28632986,-71.06483,42.34311
28635984,-71.08288,42.30205
28639363,-71.06972,42.30707
28639832,-71.07008,42.30682
28640081,-71.07007,42.30669
28640732,-71.14217,42.35836
28643134,-71.15713,42.3575
28663016,-71.06927,42.33661
28716462,-71.11392,42.3173
28723477,-71.06542,42.31318
28734022,-71.0691,42.38285
28741118,-71.08029,42.29897
28749495,-71.07976,42.32041
28756042,-71.07297,42.29066
28770914,-71.07315,42.29043
28784662,-71.08913,42.35027
28785117,-71.06581,42.3428
28785202,-71.10149,42.34288
28800385,-71.03084,42.33464
28808333,-71.03429,42.3751
28826768,-71.07409,42.34863
28837228,-71.07896,42.34215
28843171,-71.07878,42.32171
28863227,-71.03253,42.37381
28867304,-71.07831,42.32038
28868366,-71.03273,42.37507
28880562,-71.04319,42.3514
28888004,-71.02043,42.38261
28897627,-71.12625,42.35105
28915006,-71.00432,42.38886
28936851,-71.05602,42.28449
28958230,-71.13113,42.30208
28964603,-71.03659,42.37263
28965215,-71.03772,42.37261
28965363,-71.03792,42.37203
28980698,-71.08886,42.35017
28981396,-71.08944,42.35128
28986697,-71.05734,42.28362
28992318,-71.13658,42.35069
29010062,-71.13172,42.3622
29029942,-71.16355,42.35723
29030261,-71.16521,42.35729
29035646,-71.14195,42.34892
29037205,-71.13543,42.34718
29046191,-71.1352,42.34908
29053226,-71.06753,42.33664
29064530,-71.13683,42.34983
29070339,-71.13983,42.34703
29073222,-71.13483,42.34969
29082416,-71.14321,42.3616
29124829,-71.06045,42.32636
29134558,-71.01999,42.38216
29158192,-71.14172,42.3521
29158805,-71.14359,42.35247
29161033,-71.01998,42.3822
29189050,-71.09179,42.32294
29213280,-71.13494,42.35073
29216550,-71.14907,42.27244
29217663,-71.15039,42.27144
29217949,-71.1505,42.27301
29218070,-71.14947,42.27324
29237161,-71.12549,42.30487
29237679,-71.13649,42.35131
29256695,-71.10668,42.32072
29261726,-71.03864,42.37518
29276776,-71.05075,42.31914
29281816,-71.10371,42.31282
29282726,-71.10187,42.31257
29302938,-71.1151,42.31262
29303003,-71.17153,42.34853
29334384,-71.17174,42.34854
29337262,-71.07855,42.34128
29360278,-71.095,42.3452
29366852,-71.04427,42.33176
29390698,-71.02733,42.33451
29409212,-71.11292,42.33182
29414748,-71.0333,42.3753
29417659,-71.0573,42.34309
29483839,-71.05731,42.34198
29484467,-71.08001,42.34236
29484608,-71.08039,42.3414
29484724,-71.07863,42.342529999999996
29485626,-71.07991,42.3407
29486012,-71.08001,42.34223
29486158,-71.08004,42.34276
29486256,-71.07881,42.341
29486361,-71.08079,42.34055
29486450,-71.08038,42.34109
29486565,-71.08029,42.34065
29486734,-71.07881,42.34113
29486830,-71.0805,42.34217
29486921,-71.07842,42.342529999999996
29487006,-71.07875,42.34286
29487140,-71.07891,42.34269
29487809,-71.05611,42.343
29488018,-71.05623,42.34302
29488761,-71.05599,42.34226
29488814,-71.05597,42.34278
29489346,-71.06058,42.35442
29491358,-71.05607,42.34295
29491534,-71.05689,42.34152
29491874,-71.05734,42.34352
29492039,-71.057,42.34162
29492253,-71.05732,42.34299
29513275,-71.07649,42.35287
29533508,-71.06725,42.27948
29538064,-71.04579,42.33506
29539152,-71.06369,42.35281
29539197,-71.06357,42.35154
29539228,-71.06452,42.3516
29539281,-71.04413,42.33665
29539387,-71.06551,42.35159
29539405,-71.06506,42.35232
29539407,-71.06318,42.3512
29539411,-71.0655,42.35121
29539416,-71.06412,42.35109
29539419,-71.06349,42.35298
29539474,-71.06449,42.3515
29539481,-71.06452,42.35182
29539486,-71.06466,42.35234
29539491,-71.06308,42.352
29539504,-71.06345,42.35244
29539518,-71.06369,42.35189
29540035,-71.04538,42.33496
29540528,-71.04394,42.33479
29541231,-71.04574,42.33533
29541534,-71.1046,42.3105
29571217,-71.15237,42.35727
29607084,-71.07098,42.38423
29609066,-71.09191,42.32731
29610106,-71.09191,42.32731
29610220,-71.09191,42.32731
29635339,-71.06021,42.35496
29647538,-71.06236,42.35362
29656147,-71.09373,42.31738
29664067,-71.10093,42.31625
29672850,-71.07929,42.34684
29682500,-71.08606,42.35152
29702825,-71.04958,42.34114
29704910,-71.06087,42.35529
29709254,-71.13007,42.27021
29723809,-71.0506,42.34016
29728508,-71.04102,42.36469
29730126,-71.07485,42.33553
29731261,-71.07511,42.33712
29738628,-71.09654,42.28796
29739809,-71.06681,42.34881
29825154,-71.07657,42.33642
29833651,-71.08681,42.2783
29849974,-71.06759,42.36349
29850246,-71.06848,42.36535
29851044,-71.06845,42.36545
29851494,-71.06761,42.36316
29851903,-71.06863,42.36505
29852651,-71.06824,42.36358
29860624,-71.08031,42.32196
29867979,-71.06617,42.35951
29875417,-71.06855,42.36449
29875648,-71.06755,42.36361
29875652,-71.06915,42.36382
29878773,-71.05616,42.28649
29881646,-71.04878,42.34027
29881869,-71.04879,42.34074
29896467,-71.05154,42.35755
29898702,-71.07858,42.35006
29901892,-71.09431,42.27442
29929936,-71.15243,42.35339
29931687,-71.15441,42.35258
29982429,-71.08135,42.34571
29988394,-71.07878,42.34628
30036357,-71.07858,42.35006
30037052,-71.07858,42.35006
30039424,-71.10414,42.34572
30060158,-71.07858,42.35006
30065996,-71.16588,42.34786
30104396,-71.08019,42.34459
30153933,-71.11068,42.32077
30157229,-71.05927,42.3217
30249816,-71.15841,42.29339
30253609,-71.07357,42.31525
30273160,-71.11365,42.29741
30286717,-71.11213,42.29791
30297660,-71.09379,42.27561
30298415,-71.09516,42.27625
30312499,-71.14042,42.27689
30312500,-71.14002,42.27672
30317108,-71.14045,42.27722
30344021,-71.04755,42.33042
30349609,-71.0375,42.37942
30389744,-71.04319,42.3514
30389769,-71.05306,42.35376
30390095,-71.04319,42.3514
30390195,-71.04319,42.3514
30390253,-71.05306,42.35376
30390283,-71.06255,42.34404
30390378,-71.06943,42.34992
30390484,-71.06255,42.34404
30395670,-71.08969,42.34482
30397035,-71.06765,42.34001
30397078,-71.07409,42.34863
30397096,-71.05306,42.35376
30397128,-71.06765,42.34001
30415217,-71.09288,42.31609
30469874,-71.12308,42.31207
30484530,-71.13127,42.36193
30505051,-71.08796,42.3448
30516467,-71.04958,42.34114
30523091,-71.04034,42.33303
30533497,-71.09356,42.32662
30560133,-71.07678,42.34198
30564539,-71.13474,42.36143
30690519,-71.05261,42.35719
30740992,-71.0878,42.34355
30743423,-71.09374,42.32724
30744884,-71.09584,42.32731
30745033,-71.05312,42.31425
30745422,-71.05472,42.31362
30748392,-71.07321,42.33698
30769474,-71.06315,42.30002
30772045,-71.03154,42.38086
30787930,-71.06206,42.35475
30843058,-71.04972,42.34901
30858812,-71.11438,42.29312
30882721,-71.07737,42.32409
30903486,-71.06099,42.30089
30908944,-71.06286,42.30066
30909022,-71.06116,42.30016
30909276,-71.06102,42.30012
30927689,-71.0814,42.34478
30929175,-71.07443,42.34605
30955485,-71.06048,42.34869
30964172,-71.06507,42.38052
30981268,-71.09195,42.34748
31012973,-71.03605,42.38091
31012998,-71.04361,42.3447
31013793,-71.03408,42.38023
31014488,-71.11774,42.31314
31029365,-71.05306,42.35376
31037655,-71.03503,42.38094
31039035,-71.07745,42.2749
31057539,-71.06783,42.35904
31117970,-71.10127,42.34525
31118670,-71.10129,42.34336
31119108,-71.09979,42.34506
31119256,-71.1,42.3439
31119420,-71.10193,42.34509
31119820,-71.10212,42.34401
31120403,-71.10125,42.34319
31120961,-71.10114,42.3438
31127677,-71.07064,42.30678
31127895,-71.06881,42.30661
31128042,-71.07016,42.30679
31140376,-71.15585,42.34197
31160308,-71.06799,42.36023
31185088,-71.06739,42.28921
31259705,-71.13784,42.34594
31260941,-71.06241,42.35733
31261025,-71.07739,42.35376
31262321,-71.07817,42.28923
31272914,-71.07309,42.34591
31273139,-71.07309,42.34591
31273265,-71.07309,42.34591
31273339,-71.07309,42.34591
31273340,-71.07309,42.34591
31273342,-71.07309,42.34591
31273567,-71.07309,42.34591
31273568,-71.07309,42.34591
31273569,-71.07309,42.34591
31273829,-71.07309,42.34591
31273830,-71.07309,42.34591
31273831,-71.07309,42.34591
31273832,-71.07309,42.34591
31273833,-71.07309,42.34591
31273836,-71.07309,42.34591
31357314,-71.05831,42.35309
31358372,-71.06929,42.36474
31370963,-71.07024,42.36043
31429443,-71.09915,42.31147
31438747,-71.08922,42.3404
31459791,-71.16496,42.35461
31466069,-71.05358,42.36013
31484506,-71.06729,42.36552
31487769,-71.1069,42.31666
31571124,-71.08316,42.34901
31591262,-71.07855,42.34998
31593437,-71.13445,42.35074
31615291,-71.13336,42.35077
31624092,-71.0399,42.3382
31636229,-71.12637,42.26494
31654015,-71.03065,42.37966
31664470,-71.13345,42.35053
31675216,-71.11484,42.2961
31675705,-71.11484,42.2961
31676605,-71.03221,42.38131
31676758,-71.0303,42.37977
31706263,-71.13478,42.35192
31722147,-71.09356,42.3267
31759863,-71.03481,42.3729
31761449,-71.03734,42.36705
31764659,-71.17073,42.34541
31764931,-71.07111,42.35874
31930647,-71.07005,42.3593
31932336,-71.07086,42.35951
31933571,-71.06781,42.35912
31947996,-71.09712,42.33037
31952528,-71.06762,42.35875
31964808,-71.0693,42.35995
31983770,-71.07031,42.35887
31984461,-71.07034,42.36062
32012250,-71.03263,42.37058
32016148,-71.06685,42.31563
32024417,-71.1352,42.35028
32062716,-71.06887,42.36497
32102560,-71.06403,42.30885
32133771,-71.053,42.35905
32163985,-71.08034,42.32727
32183321,-71.13446,42.35071
32197096,-71.08406,42.30071
32257076,-71.14919,42.34022
32302374,-71.0861,42.3505
32309630,-71.15122,42.33931
32314010,-71.04837,42.3129
32324281,-71.04213,42.35037
32327994,-71.06923,42.36456
32330037,-71.06137,42.35595
32330038,-71.06115,42.35581
32330132,-71.06168,42.35534
32330134,-71.0615,42.3544
32330185,-71.06194,42.35595
32330288,-71.06085,42.35545
32330292,-71.06251,42.35589
32330395,-71.06092,42.3563
32330401,-71.06267,42.35575
32330465,-71.06108,42.35621
32330468,-71.06262,42.35579
32330559,-71.06192,42.35393
32330560,-71.06183,42.35602
32330630,-71.06293,42.35541
32330728,-71.06117,42.3561
32330730,-71.06119,42.35395
32330935,-71.06124,42.35605
32330936,-71.06109,42.35429
32331040,-71.06109,42.35458
32331042,-71.06174,42.3548
32331101,-71.06176,42.35453
32331103,-71.06189,42.35471
32331199,-71.06143,42.35591
32331200,-71.06124,42.35533
32342686,-71.00069,42.38925
32349666,-71.07337,42.33464
32364466,-71.05916,42.31586
32365217,-71.12937,42.23667
32365346,-71.06062,42.31432
32366109,-71.09753,42.33169
32378499,-71.03788,42.3364
32402053,-71.095,42.327
32426916,-71.07325,42.28016
32427238,-71.07236,42.27891
32427383,-71.07093,42.27899
32427479,-71.07181,42.28057
32427593,-71.07099,42.27944
32492523,-71.06794,42.35846
32516396,-71.07636,42.33693
32516994,-71.05203,42.33628
32546785,-71.16516,42.26439
32570056,-71.06891,42.34901
32570057,-71.06876,42.34831
32570059,-71.07004,42.34894
32570062,-71.06899,42.34913
32592761,-71.09478,42.34988
32593358,-71.10683,42.27138
32605604,-71.09659,42.3259
32632691,-71.12525,42.3517
32660989,-71.05088,42.35864
32686394,-71.09516,42.32792
32687520,-71.06918,42.3493
32696884,-71.11505,42.30091
32723746,-71.06693,42.30298
32747453,-71.08004,42.34527
32747457,-71.0801,42.347
32747464,-71.07934,42.34549
32747474,-71.08004,42.34671
32762186,-71.08122,42.34222
32764882,-71.06769,42.36033
32780617,-71.06134,42.35414
32802250,-71.08175,42.35003
32826985,-71.06161,42.36992
32831946,-71.07036,42.34892
32834946,-71.06099,42.35547
32834949,-71.0616,42.35559
32834950,-71.06152,42.3557
32835029,-71.0618,42.3559
32861018,-71.0691,42.34906
32861021,-71.07067,42.34873
32861080,-71.07047,42.34943
32861086,-71.06858,42.34948
32861088,-71.07026,42.34899
32863061,-71.0655,42.35128
32863096,-71.06104,42.3561
32863139,-71.06261,42.35572
32863172,-71.06071,42.35454
32864453,-71.06501,42.35155
32864497,-71.06387,42.35141
32864526,-71.0649,42.35196
32864559,-71.06378,42.35112
32864589,-71.06397,42.3516
32864622,-71.06471,42.35144
32864655,-71.06525,42.35122
32864706,-71.06339,42.35339
32864804,-71.06303,42.35158
32864952,-71.06452,42.35191
32865009,-71.06347,42.35265
32865044,-71.06323,42.35146
32865080,-71.0633,42.35298
32865115,-71.06469,42.35161
32865155,-71.064,42.35098
32865195,-71.06351,42.35132
32867217,-71.06554,42.34367
32867476,-71.06554,42.344970000000004
32890952,-71.1396,42.28025
32894516,-71.06854,42.28798
32895915,-71.06854,42.28817
32915410,-71.08294,42.33446
32924105,-71.078,42.32182
32940171,-71.07806,42.32081
33013194,-71.06981,42.32239
33016886,-71.069820000000007,42.32234
33017230,-71.06862,42.32221
33038623,-71.05646,42.31222
33158116,-71.06934,42.32157
33162602,-71.07328,42.31636
33212814,-71.06256,42.35496
33225349,-71.05536,42.284
33250560,-71.07649,42.35271
33253369,-71.15814,42.356
33265824,-71.10461,42.32078
33289553,-71.10661,42.31636
33317621,-71.05575,42.31233
33318392,-71.05542,42.31085
33319774,-71.05715,42.31132
33328211,-71.06538,42.35986
33345730,-71.08378,42.34631
33347860,-71.0557,42.31222
33348585,-71.05656,42.31053
33350922,-71.05556,42.3125
33351261,-71.0568,42.31082
33351298,-71.13637,42.36417
33351516,-71.13637,42.36417
33351519,-71.13637,42.36417
33351754,-71.13637,42.36417
33352056,-71.13637,42.36417
33352066,-71.13637,42.36417
33352469,-71.0697,42.35104
33352470,-71.0698,42.35132
33352471,-71.07212,42.3507
33352473,-71.0697,42.35104
33352474,-71.0697,42.35104
33352475,-71.0697,42.35104
33352477,-71.0697,42.35104
33403880,-71.11434,42.29013
33417746,-71.05874,42.31717
33426419,-71.08202,42.33258
33435097,-71.06485,42.35126
33439464,-71.04958,42.34114
33439545,-71.05195,42.34174
33440102,-71.14951,42.3498
33446838,-71.00288,42.38973
33467259,-71.15122,42.33931
33487000,-71.15591,42.34342
33530646,-71.0525,42.36847
33549373,-71.07281,42.31596
33552900,-71.14298,42.36067
33561740,-71.07789,42.29994
33586214,-71.11127,42.32086
33616608,-71.07353,42.34501
33621331,-71.05953,42.35344
33638927,-71.05248,42.29762
33663857,-71.12309,42.31074
33664925,-71.09116,42.31367
33672980,-71.07338,42.29345
33673564,-71.08987,42.313720000000004
33682929,-71.06664,42.29114
33703845,-71.09623,42.31703
33711194,-71.04882,42.31223
33781676,-71.05953,42.35344
33782165,-71.08923,42.3222
33810392,-71.08866,42.32154
33855934,-71.15422,42.34228
33873411,-71.12734,42.25307
33878316,-71.12884,42.35973
33937279,-71.06823,42.36428
33937853,-71.0704,42.36422
33943660,-71.0943,42.32665
33966076,-71.0773,42.33812
33966192,-71.07668,42.33766
33966889,-71.06901,42.29405
33999432,-71.06932,42.32633
34001745,-71.0544,42.36626
34013089,-71.08998,42.35048
34020206,-71.07626,42.32385
34020828,-71.06712,42.29463
34040798,-71.11117,42.32798
34061048,-71.11215,42.3259
34089487,-71.07167,42.32511
34089666,-71.07306,42.32485
34089850,-71.07358,42.32514
34092668,-71.16771,42.34795
34096297,-71.13243,42.35989
34125814,-71.0002,42.39095
34133759,-71.07409,42.34863
34149470,-71.07042,42.34906
34149473,-71.07085,42.34872
34149872,-71.07017,42.34877
34155448,-71.03739,42.37941
34195621,-71.13073,42.35358
34212295,-71.13223,42.35919
34212710,-71.13256,42.35925
34212943,-71.1315,42.35926
34227954,-71.03702,42.37958
34228492,-71.03372,42.38103
34228708,-71.03645,42.37905
34229078,-71.03448,42.37964
34242176,-71.02315,42.38143
34276092,-71.09377,42.32347
34279661,-71.06432,42.36541
34279736,-71.06127,42.35244
34283601,-71.03717,42.36582
34340991,-71.06432,42.36541
34342016,-71.16801,42.34278
34344161,-71.11037,42.32853
34356588,-71.1382,42.35199
34365148,-71.06611,42.28332
34415230,-71.06436,42.35174
34422276,-71.06764,42.28809
34446608,-71.13853,42.35481
34548611,-71.09442,42.3441
34563908,-71.08897,42.34912
34578666,-71.15213,42.34603
34592935,-71.09576,42.34425
34617087,-71.08443,42.34783
34667958,-71.14349,42.35237
34670613,-71.10459,42.26717
34685709,-71.05842,42.3168
34687806,-71.04756,42.33672
34688974,-71.04916,42.33615
34708032,-71.10639,42.3099
34709924,-71.0697,42.35104
34742835,-71.03185,42.37734
34746152,-71.10509,42.32575
34747241,-71.10333,42.32585
34771001,-71.16569,42.35566
34779735,-71.09586,42.32503
34782422,-71.06737,42.3819
34806841,-71.09753,42.32653
34851717,-71.16537,42.35463
34867688,-71.10596,42.32443
34958381,-71.08166,42.35001
34974052,-71.07409,42.34863
35001266,-71.14151,42.3517
35003138,-71.09608,42.32598
35003565,-71.09557,42.32632
35004296,-71.09397,42.32418
35004562,-71.09621,42.32422
35027638,-71.03008,42.37975
35038113,-71.11294,42.30585
35041910,-71.1573,42.2645
35061366,-71.11295,42.33113
35077924,-71.09363,42.32357
35079257,-71.09376,42.32255
35080086,-71.09488,42.32213
35084086,-71.0701,42.33848
35084498,-71.06986,42.33861
35124890,-71.03581,42.3701
35126534,-71.06399,42.35169
35161089,-71.07143,42.35658
35165584,-71.06967,42.33826
35185474,-71.0695,42.35771
35194311,-71.06918,42.32609
35220211,-71.10185,42.33355
35234168,-71.07309,42.30807
35236258,-71.02949,42.38179
35238309,-71.05798,42.31583
35261580,-71.04482,42.3521
35261626,-71.04438,42.35309
35261663,-71.04579,42.35379
35261978,-71.04599,42.35318
35262015,-71.04586,42.35346
35262047,-71.04429,42.35184
35262091,-71.04559,42.35222
35279459,-71.17144,42.34692
35284340,-71.15457,42.35066
35292308,-71.1025,42.34751
35309418,-71.16995,42.34722
35318869,-71.08906,42.32239
35346496,-71.11018,42.3199
35347243,-71.09361,42.33109
35405830,-71.16373,42.26478
35407404,-71.16361,42.27946
35420961,-71.02867,42.38057
35424411,-71.06941,42.30135
35424602,-71.07001,42.30017
35424872,-71.06911,42.29978
35425876,-71.11538,42.29649
35451331,-71.07701,42.352
35454839,-71.10545,42.3468
35467463,-71.066,42.36089
35481543,-71.06744,42.35941
35492591,-71.04176,42.3529
35492607,-71.04237,42.35197
35492622,-71.04395,42.35147
35492653,-71.0419,42.35258
35492668,-71.04397,42.35204
35492685,-71.04186,42.35261
35492718,-71.04349,42.35253
35492732,-71.04329,42.35035
35492741,-71.04348,42.35213
35492751,-71.04343,42.35129
35492763,-71.04194,42.35323
35492812,-71.04607,42.35169
35492825,-71.04762,42.35319
35492835,-71.04548,42.35355
35492845,-71.04801,42.35388
35492859,-71.04638,42.35427
35492887,-71.04687,42.35429
35492897,-71.04649,42.35442
35492915,-71.04828,42.35396
35492933,-71.04858,42.35256
35492949,-71.04741,42.35258
35492957,-71.04738,42.35309
35492984,-71.04591,42.35302
35492994,-71.04251,42.35187
35493007,-71.04246,42.35269
35493034,-71.04331,42.35157
35493042,-71.04203,42.35308
35493054,-71.04356,42.35278
35493077,-71.04234,42.3527
35517947,-71.07059,42.32743
35541474,-71.05306,42.31804
35547817,-71.12793,42.36031
35568967,-71.11148,42.32249
35569935,-71.1507,42.34092
35576389,-71.07852,42.32055
35579707,-71.03953,42.36914
35580413,-71.04727,42.33251
35583138,-71.05704,42.31591
35599624,-71.0885,42.35139
35602636,-71.11541,42.31009
35605277,-71.15047,42.33741
35608865,-71.06326,42.35298
35610435,-71.0651,42.35155
35610593,-71.06372,42.35138
35610754,-71.06409,42.35183
35614764,-71.12243,42.35299
35617006,-71.0396,42.36826
35631856,-71.06377,42.36086
35645117,-71.06885,42.36165
35649594,-71.03471,42.33605
35675495,-71.09299,42.31669
35678268,-71.06579,42.34291
35679763,-71.11397,42.31005
35682239,-71.07033,42.3503
35682265,-71.06875,42.35042
