id,neighborhood,room_type,price,longitude,latitude
37568228,Allston,Private room,47,-71.13667,42.34932
37569179,Allston,Private room,47,-71.1373,42.35037
37569294,Allston,Private room,47,-71.13909,42.34905
37570017,Allston,Private room,47,-71.13705,42.34957
37570139,Allston,Private room,50,-71.12746,42.3589
37570296,Allston,Private room,47,-71.13683,42.34867
37583345,South Boston,Entire home/apt,158,-71.043450000000007,42.33685
37589402,East Boston,Private room,70,-71.03103,42.36733
37602939,Downtown,Entire home/apt,199,-71.06418,42.35152
37630538,Back Bay,Entire home/apt,205,-71.07448,42.35316
37655502,South Boston,Entire home/apt,400,-71.05254,42.33458
37683530,Dorchester,Entire home/apt,125,-71.04819,42.28993
37686932,Dorchester,Private room,75,-71.06092,42.30003
37705562,Jamaica Plain,Shared room,60,-71.10327,42.32506
37706731,South Boston Waterfront,Entire home/apt,220,-71.04319,42.3514
37709158,Back Bay,Entire home/apt,139,-71.08323,42.34317
37709576,North End,Entire home/apt,145,-71.05741,42.36596
37718326,Downtown,Entire home/apt,300,-71.06258,42.35404
37719273,South Boston,Entire home/apt,112,-71.04998,42.34143
37744884,Bay Village,Private room,124,-71.07092,42.34868
37748817,Brighton,Private room,55,-71.15325,42.3439
37749165,Downtown,Entire home/apt,325,-71.06218,42.35344
37768013,Roxbury,Private room,75,-71.08911,42.32579
37769890,Mission Hill,Private room,89,-71.09592,42.33246
37775857,North End,Entire home/apt,195,-71.05297,42.3671
37784404,Roxbury,Entire home/apt,150,-71.08586,42.30815
37818679,Beacon Hill,Entire home/apt,197,-71.06377,42.36086
37823144,Jamaica Plain,Entire home/apt,150,-71.10133,42.31647
37831719,Chinatown,Entire home/apt,239,-71.05986,42.35197
37834744,South Boston Waterfront,Entire home/apt,70,-71.05594,42.34397
37835305,Chinatown,Entire home/apt,298,-71.05997,42.35166
37840842,Brighton,Entire home/apt,99,-71.16429,42.35646
37840971,Brighton,Private room,69,-71.16493,42.35706
37841371,South Boston Waterfront,Entire home/apt,169,-71.04086,42.35173
37853806,Bay Village,Private room,124,-71.07054,42.34947
37885254,Dorchester,Entire home/apt,250,-71.05971,42.32261
37888958,Back Bay,Private room,129,-71.07098,42.35204
37889446,Bay Village,Entire home/apt,170,-71.07032,42.34903
37912471,Charlestown,Entire home/apt,800,-71.06336,42.37944
37927528,Roxbury,Private room,55,-71.08937,42.32152
37927764,Roxbury,Private room,50,-71.08877,42.32236
37927954,Roxbury,Private room,50,-71.08937,42.32106
37928099,Roxbury,Private room,60,-71.08722,42.32254
37931130,Jamaica Plain,Private room,45,-71.09924,42.31379
37942966,Roxbury,Private room,67,-71.07995,42.3221
37956294,East Boston,Entire home/apt,178,-71.04186,42.36731
37968399,Dorchester,Private room,75,-71.06291,42.31176
37968480,Dorchester,Private room,75,-71.06418,42.3133
38018931,Beacon Hill,Entire home/apt,192,-71.06498,42.36081
38021735,Back Bay,Entire home/apt,149,-71.09083,42.3495
38022947,East Boston,Entire home/apt,180,-71.01567,42.38293
38026865,South Boston,Private room,62,-71.05453,42.33472
38035941,Allston,Private room,52,-71.14173,42.3497
38088325,Allston,Entire home/apt,133,-71.12358,42.35193
38100230,East Boston,Entire home/apt,143,-71.03548,42.36847
38106963,Back Bay,Entire home/apt,399,-71.08308,42.34193
38127095,Brighton,Entire home/apt,109,-71.1643,42.35627
38127199,South Boston,Private room,175,-71.04448,42.33644
38127306,Allston,Entire home/apt,133,-71.12519,42.35232
38127491,Allston,Entire home/apt,133,-71.12517,42.35216
38127591,Allston,Entire home/apt,133,-71.12495,42.3526
38127996,Allston,Entire home/apt,133,-71.12389,42.3525
38128077,Allston,Entire home/apt,133,-71.12521,42.35115
38128253,Allston,Entire home/apt,133,-71.12512,42.35194
38128313,Allston,Entire home/apt,133,-71.12544,42.3521
38128388,Allston,Entire home/apt,133,-71.12356,42.35212
38128461,Allston,Entire home/apt,133,-71.12567,42.35087
38128527,Allston,Entire home/apt,133,-71.12495,42.35198
38128601,Allston,Entire home/apt,200,-71.12501,42.35239
38128659,Allston,Entire home/apt,133,-71.1238,42.35267
38128713,Allston,Entire home/apt,133,-71.12495,42.35198
38128761,Allston,Entire home/apt,133,-71.12354,42.35245
38128807,Allston,Entire home/apt,133,-71.12367,42.35182
38128950,Allston,Entire home/apt,133,-71.12516,42.35118
38129197,Allston,Entire home/apt,133,-71.1238,42.35199
38129388,Allston,Entire home/apt,133,-71.12405,42.35182
38129448,Allston,Entire home/apt,133,-71.1258,42.35127
38129502,Allston,Entire home/apt,133,-71.12546,42.35263
38129565,Allston,Entire home/apt,133,-71.12513,42.35247
38129604,Allston,Entire home/apt,133,-71.1236,42.35214
38129654,Allston,Entire home/apt,133,-71.12423,42.35181
38129732,Allston,Entire home/apt,133,-71.12361,42.35211
38129774,Allston,Entire home/apt,133,-71.12585,42.35198
38129827,Allston,Entire home/apt,131,-71.12572,42.35253
38129864,Allston,Entire home/apt,133,-71.12358,42.35256
38129896,Allston,Entire home/apt,133,-71.12439,42.35211
38130138,Allston,Entire home/apt,133,-71.12445,42.35228
38130228,Allston,Entire home/apt,133,-71.12532,42.35106
38130280,Allston,Entire home/apt,133,-71.12576,42.35105
38130377,Allston,Entire home/apt,133,-71.12572,42.35174
38130459,Allston,Entire home/apt,133,-71.12426,42.35215
38130674,Allston,Entire home/apt,133,-71.1236,42.35247
38131523,Allston,Entire home/apt,133,-71.12572,42.35093
38131552,Allston,Entire home/apt,147,-71.1243,42.35228
38131581,Allston,Entire home/apt,147,-71.12379,42.35252
38131606,Allston,Entire home/apt,147,-71.12413,42.35236
38131632,Allston,Entire home/apt,133,-71.12404,42.35192
38131683,Allston,Entire home/apt,147,-71.12385,42.35264
38131730,Allston,Entire home/apt,147,-71.12534,42.35186
38131763,Allston,Entire home/apt,147,-71.12526,42.35241
38131802,Allston,Entire home/apt,133,-71.12445,42.35225
38131820,Allston,Entire home/apt,147,-71.1237,42.35245
38131851,Allston,Entire home/apt,147,-71.1255,42.3527
38132369,Roxbury,Shared room,27,-71.08209,42.31847
38134488,Mission Hill,Entire home/apt,169,-71.10272,42.33312
38148436,South Boston,Private room,65,-71.05343,42.33411
38155817,Jamaica Plain,Shared room,65,-71.10501,42.32564
38163886,South Boston,Private room,85,-71.05353,42.33626
38164617,South Boston,Private room,85,-71.05309,42.33448
38167904,Back Bay,Entire home/apt,299,-71.08326,42.34249
38168266,Back Bay,Entire home/apt,299,-71.08338,42.342529999999996
38168575,Back Bay,Entire home/apt,299,-71.08193,42.34392
38178173,Back Bay,Entire home/apt,162,-71.08323,42.34317
38179248,Allston,Entire home/apt,146,-71.12525,42.35205
38207179,East Boston,Entire home/apt,199,-71.03713,42.38193
38209614,Roxbury,Private room,45,-71.09059,42.31601
38210366,Roxbury,Private room,45,-71.09145,42.3164
38215747,Brighton,Entire home/apt,92,-71.15122,42.33931
38217054,East Boston,Entire home/apt,200,-71.03123,42.36416
38221386,Back Bay,Entire home/apt,299,-71.08108,42.34374
38221561,Back Bay,Entire home/apt,299,-71.08286,42.3424
38246608,Back Bay,Entire home/apt,595,-71.07841,42.3503
38266710,Roxbury,Private room,32,-71.08954,42.31734
38266814,Roxbury,Private room,50,-71.08994,42.31733
38266985,Roxbury,Private room,50,-71.09001,42.31696
38267249,Roxbury,Private room,59,-71.09069,42.31713
38267287,Roxbury,Private room,59,-71.09008,42.31698
38267405,Roxbury,Private room,49,-71.08966,42.3165
38274887,Back Bay,Entire home/apt,165,-71.09029,42.35039
38279103,Allston,Private room,99,-71.13467,42.35093
38285740,South End,Entire home/apt,699,-71.06879,42.33597
38301053,Dorchester,Private room,50,-71.0643,42.30947
38311023,Dorchester,Private room,50,-71.06499,42.3075
38324912,Jamaica Plain,Entire home/apt,233,-71.10809,42.31491
38363736,Brighton,Entire home/apt,122,-71.16382,42.34922
38368872,North End,Entire home/apt,116,-71.05434,42.36745
38378376,Mission Hill,Entire home/apt,349,-71.09912,42.33014
38381800,Back Bay,Entire home/apt,197,-71.07532,42.3535
38382899,Jamaica Plain,Entire home/apt,425,-71.1087,42.32362
38384895,Jamaica Plain,Private room,50,-71.10892,42.32308
38385157,Jamaica Plain,Private room,50,-71.11,42.32354
38385300,Jamaica Plain,Private room,50,-71.10998,42.32189
38385513,Jamaica Plain,Private room,50,-71.11004,42.32254
38385544,Jamaica Plain,Private room,90,-71.12304,42.32578
38385951,Downtown,Entire home/apt,139,-71.06491,42.35189
38387822,Dorchester,Private room,80,-71.06642,42.30939
38388360,Brighton,Private room,60,-71.15373,42.34289
38391365,Allston,Private room,99,-71.13538,42.3505
38391507,Allston,Private room,99,-71.13465,42.35133
38399904,Fenway,Entire home/apt,2000,-71.09403,42.34908
38401070,Allston,Private room,99,-71.13629,42.35084
38401377,Allston,Private room,99,-71.13488,42.3504
38407434,South End,Private room,130,-71.07551,42.34337
38412630,Allston,Private room,99,-71.13587,42.34956
38412675,Allston,Private room,50,-71.13483,42.34926
38412757,Allston,Private room,50,-71.13501,42.34989
38413420,Allston,Entire home/apt,198,-71.14112,42.34961
38422629,Back Bay,Entire home/apt,170,-71.07185,42.34912
38426005,North End,Entire home/apt,139,-71.05206,42.3639
38432874,Back Bay,Entire home/apt,170,-71.07095,42.34944
38433315,Bay Village,Private room,140,-71.06868,42.3494
38457793,Downtown,Entire home/apt,199,-71.06315,42.35112
38460791,Dorchester,Entire home/apt,575,-71.0627,42.30056
38478553,North End,Entire home/apt,189,-71.05759,42.36557
38479825,Dorchester,Private room,54,-71.04884,42.30914
38482523,Roslindale,Private room,50,-71.13491,42.27554
38485772,Mission Hill,Entire home/apt,279,-71.11261,42.33074
38487354,North End,Entire home/apt,125,-71.05434,42.36745
38513768,Back Bay,Entire home/apt,178,-71.08323,42.34317
38513869,Back Bay,Entire home/apt,196,-71.09091,42.35022
38541446,Back Bay,Entire home/apt,200,-71.08175,42.35003
38593919,Dorchester,Private room,95,-71.06082,42.29856
38601073,Beacon Hill,Entire home/apt,162,-71.06348,42.3609
38602212,Beacon Hill,Entire home/apt,183,-71.06323,42.36074
38603524,Beacon Hill,Entire home/apt,191,-71.06337,42.35873
38607597,Brighton,Entire home/apt,200,-71.13873,42.34545
38618674,North End,Entire home/apt,199,-71.0509,42.36355
38625988,South Boston,Private room,65,-71.0534,42.33615
38627266,South Boston,Private room,80,-71.05451,42.33607
38643550,Back Bay,Entire home/apt,299,-71.08337,42.34215
38647730,East Boston,Entire home/apt,120,-71.00412,42.3878
38662530,North End,Entire home/apt,175,-71.0533,42.36501
38666086,Brighton,Private room,69,-71.16916,42.35469
38666956,Beacon Hill,Entire home/apt,171,-71.06522,42.36036
38666959,Beacon Hill,Entire home/apt,180,-71.06478,42.36043
38670469,South End,Entire home/apt,299,-71.06962,42.34361
38689783,East Boston,Entire home/apt,95,-71.03484,42.37757
38694577,South End,Entire home/apt,100,-71.07423,42.33516
38697559,Jamaica Plain,Private room,200,-71.11117,42.32003
38723187,Fenway,Entire home/apt,319,-71.09987,42.34324
38730599,Hyde Park,Entire home/apt,70,-71.10992,42.27331
38743863,North End,Entire home/apt,180,-71.05434,42.36745
38745848,North End,Private room,149,-71.05055,42.36712
38745912,North End,Private room,159,-71.04982,42.36646
38746016,North End,Private room,159,-71.05148,42.36696
38746119,North End,Private room,199,-71.05087,42.36683
38746196,North End,Private room,249,-71.05118,42.36634
38749439,Fenway,Entire home/apt,359,-71.10066,42.34546
38760011,Brighton,Entire home/apt,295,-71.15034,42.3499
38760215,Roslindale,Entire home/apt,120,-71.13211,42.28374
38765483,Mission Hill,Entire home/apt,149,-71.09858,42.33183
38767937,Fenway,Entire home/apt,226,-71.09697,42.34364
38770785,South End,Entire home/apt,100,-71.07267,42.3425
38772130,North End,Entire home/apt,189,-71.05759,42.36557
38777969,South End,Entire home/apt,126,-71.07246,42.33813
38796436,North End,Entire home/apt,226,-71.052,42.36395
38798321,Bay Village,Entire home/apt,165,-71.06868,42.34806
38839991,North End,Entire home/apt,185,-71.052,42.36395
38841560,Downtown,Entire home/apt,110,-71.06339,42.35188
38841613,Downtown,Entire home/apt,107,-71.06347,42.3511
38845973,Downtown,Entire home/apt,85,-71.06342,42.35102
38846150,Downtown,Entire home/apt,107,-71.06394,42.35147
38846151,Downtown,Entire home/apt,85,-71.06542,42.35132
38846154,Downtown,Entire home/apt,699,-71.06509,42.35188
38847062,Downtown,Entire home/apt,85,-71.06514,42.35176
38849678,Brighton,Entire home/apt,100,-71.15759,42.3532
38852211,Allston,Private room,100,-71.13922,42.3478
38875128,East Boston,Entire home/apt,225,-71.01561,42.38438
38879187,Dorchester,Private room,50,-71.05634,42.30227
38881911,Allston,Entire home/apt,300,-71.1282,42.35433
38903125,Brighton,Private room,49,-71.14386,42.35148
38908913,Roslindale,Private room,75,-71.12174,42.29188
38915419,Back Bay,Entire home/apt,188,-71.09091,42.35022
38919697,East Boston,Entire home/apt,100,-71.03516,42.37102
38923194,Roslindale,Private room,40,-71.12181,42.2919
38931589,Charlestown,Private room,75,-71.08157,42.3818
38947321,East Boston,Entire home/apt,200,-71.02709,42.37988
38958028,Downtown,Entire home/apt,125,-71.05375,42.35722
38958123,Downtown,Entire home/apt,114,-71.053210000000007,42.35887
38958155,Downtown,Entire home/apt,125,-71.05385,42.35882
38958340,Downtown,Entire home/apt,125,-71.05438,42.35822
38958496,Downtown,Entire home/apt,125,-71.05363,42.35694
38971283,Jamaica Plain,Entire home/apt,300,-71.11088,42.32824
38976532,Dorchester,Private room,137,-71.07287,42.29902
39004265,Bay Village,Private room,140,-71.07079,42.34896
39004794,Bay Village,Entire home/apt,170,-71.06864,42.34894
39055515,Back Bay,Entire home/apt,140,-71.08124,42.34425
39056629,Roxbury,Private room,39,-71.06881,42.3232
39098616,Jamaica Plain,Entire home/apt,154,-71.10815,42.31321
39099155,Jamaica Plain,Entire home/apt,154,-71.10783,42.31895
39129814,South Boston,Entire home/apt,150,-71.05359,42.33028
39132120,Back Bay,Entire home/apt,199,-71.08315,42.34407
39153573,Jamaica Plain,Entire home/apt,145,-71.11196,42.32644
39174553,Beacon Hill,Entire home/apt,115,-71.06694,42.3598
39178355,South Boston,Entire home/apt,195,-71.05234,42.33458
39191380,Back Bay,Entire home/apt,150,-71.08216,42.3428
39197687,Fenway,Private room,61,-71.09624,42.34326
39199659,Roxbury,Private room,39,-71.06857,42.32397
39202885,Hyde Park,Entire home/apt,90,-71.11475,42.25998
39218524,Back Bay,Entire home/apt,500,-71.08188,42.34931
39225328,South Boston,Entire home/apt,110,-71.03043,42.33498
39242821,Bay Village,Private room,124,-71.06954,42.34914
39265262,Allston,Private room,70,-71.12848,42.35985
39298735,Bay Village,Entire home/apt,160,-71.06861,42.34908
39352117,Downtown,Entire home/apt,193,-71.06314,42.36477
39352154,Downtown,Entire home/apt,215,-71.06314,42.36477
39352183,Downtown,Entire home/apt,226,-71.06314,42.36477
39356181,Downtown,Entire home/apt,170,-71.06314,42.36477
39370663,Dorchester,Entire home/apt,130,-71.07144,42.29822
39388025,Bay Village,Private room,129,-71.06955,42.34952
39390476,South End,Entire home/apt,299,-71.07471,42.33875
39394763,South Boston,Entire home/apt,120,-71.04949,42.33318
39397093,Brighton,Entire home/apt,180,-71.16996,42.34773
39398042,Brighton,Private room,45,-71.16989,42.3461
39414373,Brighton,Private room,56,-71.16999,42.3461
39419962,Hyde Park,Private room,90,-71.11056,42.27133
39444375,Back Bay,Entire home/apt,500,-71.07898,42.34673
39444706,Back Bay,Entire home/apt,500,-71.0793,42.34902
39445807,Back Bay,Entire home/apt,5555,-71.07851,42.34666
39446774,Back Bay,Entire home/apt,1000,-71.07915,42.34659
39447297,Back Bay,Entire home/apt,1000,-71.07756,42.34646
39447462,Back Bay,Entire home/apt,2000,-71.07763,42.34647
39447565,Back Bay,Entire home/apt,1000,-71.0835,42.34782
39456394,Downtown,Entire home/apt,198,-71.06314,42.36477
39456430,Downtown,Entire home/apt,177,-71.06314,42.36477
39456451,Downtown,Entire home/apt,169,-71.06314,42.36477
39456474,Downtown,Entire home/apt,215,-71.06314,42.36477
39458299,Downtown,Entire home/apt,189,-71.06314,42.36477
39458704,Downtown,Entire home/apt,197,-71.06314,42.36477
39461104,Downtown,Entire home/apt,166,-71.06314,42.36477
39461138,Downtown,Entire home/apt,184,-71.06222,42.36374
39461190,Downtown,Entire home/apt,178,-71.06314,42.36477
39461223,Downtown,Entire home/apt,166,-71.06314,42.36477
39463129,Downtown,Entire home/apt,270,-71.06117,42.35533
39479603,Downtown,Entire home/apt,399,-71.05474,42.35715
39480229,North End,Entire home/apt,500,-71.05302,42.36292
39530818,Dorchester,Private room,98,-71.06541,42.28124
39552443,Fenway,Entire home/apt,171,-71.09697,42.34364
39557276,Charlestown,Entire home/apt,125,-71.06163,42.37708
39560366,Downtown,Entire home/apt,227,-71.06199,42.35609
39560388,Downtown,Entire home/apt,232,-71.06061,42.35534
39560471,Downtown,Entire home/apt,255,-71.06079,42.35727
39560780,South Boston,Private room,55,-71.05685,42.33006
39562717,Dorchester,Entire home/apt,100,-71.08646,42.29817
39575894,Jamaica Plain,Private room,65,-71.10762,42.30448
39576029,Roxbury,Private room,44,-71.07482,42.31666
39578477,Roxbury,Private room,45,-71.07418,42.31749
39582806,Dorchester,Private room,110,-71.06588,42.30892
39583307,Dorchester,Private room,110,-71.06476,42.3092
39603460,Fenway,Entire home/apt,299,-71.09561,42.34566
39604562,Back Bay,Entire home/apt,150,-71.08058,42.35353
39610492,South Boston,Entire home/apt,229,-71.03767,42.33627
39621523,Bay Village,Entire home/apt,165,-71.06949,42.34921
39626192,Roxbury,Private room,50,-71.08703,42.30833
39632515,Mission Hill,Private room,139,-71.1029,42.33294
39632710,Downtown,Private room,87,-71.06289,42.36498
39633100,Downtown,Entire home/apt,270,-71.06238,42.36531
39633438,Downtown,Private room,109,-71.06217,42.36364
39633774,Mission Hill,Private room,99,-71.10358,42.33294
39634292,Mission Hill,Private room,99,-71.10308,42.33474
39645126,Bay Village,Entire home/apt,150,-71.0701,42.34824
39667251,Jamaica Plain,Private room,75,-71.1027,42.31756
39672030,Downtown,Entire home/apt,219,-71.0639,42.35221
39686073,Beacon Hill,Entire home/apt,183,-71.07235,42.3572
39700598,Roxbury,Private room,39,-71.07072,42.32248
39705298,Back Bay,Entire home/apt,150,-71.08142,42.35354
39707104,Brighton,Entire home/apt,125,-71.15063,42.337
39718783,Downtown,Entire home/apt,236,-71.05749,42.35807
39731053,Back Bay,Entire home/apt,150,-71.08103,42.35373
39732562,Brighton,Entire home/apt,125,-71.15163,42.33892
39747454,North End,Entire home/apt,209,-71.05262,42.3614
39747549,North End,Entire home/apt,255,-71.05262,42.3614
39747643,Downtown,Entire home/apt,244,-71.05749,42.35807
39747700,Dorchester,Private room,43,-71.06734,42.292
39749799,Dorchester,Entire home/apt,145,-71.05881,42.32484
39766656,Downtown,Entire home/apt,235,-71.05749,42.35807
39772695,Dorchester,Private room,10000,-71.05541,42.31947
39772945,Dorchester,Private room,10000,-71.05575,42.32102
39773223,Downtown,Entire home/apt,259,-71.06038,42.35738
39788966,East Boston,Entire home/apt,180,-71.01792,42.38402
39793021,Jamaica Plain,Private room,189,-71.11787,42.31433
39793829,East Boston,Entire home/apt,199,-71.03944,42.38888
39796987,Jamaica Plain,Private room,90,-71.1059,42.30899
39820036,Back Bay,Private room,140,-71.07127,42.35223
39839798,Dorchester,Entire home/apt,350,-71.06646,42.30897
39855122,Allston,Private room,42,-71.14328,42.35053
39867786,Downtown,Entire home/apt,282,-71.06205,42.35626
39885632,East Boston,Entire home/apt,200,-71.02713,42.38057
39893738,Dorchester,Entire home/apt,199,-71.06748,42.28982
39901056,East Boston,Entire home/apt,67,-71.03789,42.36627
39901097,East Boston,Entire home/apt,155,-71.02822,42.37941
39907832,Back Bay,Entire home/apt,169,-71.09091,42.35022
39907990,Mission Hill,Entire home/apt,137,-71.10185,42.33355
39908091,Brighton,Entire home/apt,170,-71.14948,42.34965
39908108,Mission Hill,Entire home/apt,185,-71.10185,42.33355
39908209,Mission Hill,Entire home/apt,145,-71.10185,42.33355
39913058,Dorchester,Entire home/apt,249,-71.06573,42.31408
39913699,Roxbury,Entire home/apt,180,-71.09354,42.32356
39951411,Dorchester,Private room,48,-71.05621,42.31092
39966579,Roxbury,Private room,45,-71.08275,42.32555
39968634,Mattapan,Private room,45,-71.09621,42.2672
39971003,Bay Village,Private room,140,-71.07032,42.34954
39976209,Dorchester,Entire home/apt,76,-71.08629,42.29787
39984676,Jamaica Plain,Entire home/apt,207,-71.12879,42.30574
40011705,Bay Village,Private room,300,-71.06915,42.34946
40012018,Bay Village,Private room,300,-71.06885,42.34925
40012368,Back Bay,Entire home/apt,299,-71.0828,42.34229
40023655,Dorchester,Private room,32,-71.06637,42.29047
40031197,Downtown,Entire home/apt,114,-71.05472,42.35803
40035442,Bay Village,Private room,140,-71.07014,42.34945
40084126,Charlestown,Entire home/apt,140,-71.06542,42.38
40085269,Mission Hill,Entire home/apt,179,-71.11129,42.33092
40087264,Downtown,Entire home/apt,125,-71.05344,42.3569
40088651,Downtown,Entire home/apt,125,-71.05298,42.35691
40104343,Fenway,Entire home/apt,106,-71.09576,42.34425
40115277,Bay Village,Private room,124,-71.06966,42.34905
40117655,Bay Village,Private room,129,-71.06928,42.34876
40117803,Bay Village,Entire home/apt,170,-71.06989,42.34915
40134575,Downtown,Entire home/apt,114,-71.05389,42.3583
40158763,Jamaica Plain,Private room,150,-71.10592,42.32036
40159488,Bay Village,Entire home/apt,170,-71.06954,42.3491
40159691,Dorchester,Private room,80,-71.08294,42.29939
40160444,Dorchester,Private room,95,-71.05765,42.29728
40176444,Roxbury,Private room,45,-71.08688,42.30921
40204564,Jamaica Plain,Private room,200,-71.10553,42.32521
40204755,Jamaica Plain,Private room,250,-71.10533,42.3253
40209504,Dorchester,Private room,89,-71.06183,42.32117
40256323,Allston,Entire home/apt,88,-71.13741,42.35363
40258908,Brighton,Private room,50,-71.15373,42.34251
40265104,Fenway,Entire home/apt,400,-71.09397,42.34787
40266556,Dorchester,Private room,47,-71.06519,42.31245
40280398,South End,Entire home/apt,299,-71.06523,42.34143
40283311,Charlestown,Private room,310,-71.05981,42.37067
40287437,Mattapan,Private room,54,-71.08893,42.28164
40299766,Back Bay,Entire home/apt,84,-71.08368,42.34921
40302103,Dorchester,Entire home/apt,107,-71.06524,42.31389
40322765,Fenway,Entire home/apt,200,-71.1003,42.34365
40324158,East Boston,Entire home/apt,350,-71.03788,42.36712
40329958,East Boston,Entire home/apt,200,-71.02904,42.38207
40330500,South Boston,Private room,50,-71.05851,42.32877
40343727,Dorchester,Private room,36,-71.06541,42.31205
40344083,Dorchester,Private room,58,-71.06676,42.31396
40344334,Dorchester,Private room,36,-71.06521,42.31329
40350981,Back Bay,Entire home/apt,119,-71.08369,42.34578
40351759,Downtown,Entire home/apt,600,-71.05466,42.35828
40364138,Mission Hill,Shared room,20,-71.09713,42.33539
40365393,South Boston,Entire home/apt,188,-71.04379,42.33096
40365443,South Boston,Entire home/apt,157,-71.04958,42.34114
40375320,Downtown,Entire home/apt,184,-71.05214,42.35471
40406713,East Boston,Entire home/apt,114,-71.03783,42.36678
40418140,East Boston,Entire home/apt,197,-71.04087,42.36633
40423770,Fenway,Entire home/apt,143,-71.0956,42.34359
40423797,South Boston,Entire home/apt,222,-71.04958,42.34114
40423936,Brighton,Entire home/apt,196,-71.14483,42.36149
40423982,Brighton,Entire home/apt,177,-71.15456,42.33884
40424027,Allston,Private room,77,-71.13511,42.35134
40424417,Allston,Private room,77,-71.13501,42.3508
40429003,Back Bay,Entire home/apt,150,-71.08245,42.35251
40439006,Dorchester,Entire home/apt,190,-71.06842,42.29192
40469593,East Boston,Private room,65,-71.03389,42.37815
40474148,East Boston,Entire home/apt,154,-71.03879,42.36711
40481158,Mission Hill,Private room,65,-71.10808,42.32892
40483415,Brighton,Private room,60,-71.1538,42.34202
40493715,Brighton,Entire home/apt,125,-71.15024,42.33739
40493790,Brighton,Entire home/apt,125,-71.15209,42.33697
40502847,East Boston,Private room,75,-71.03596,42.37705
40512145,Back Bay,Private room,124,-71.07097,42.34951
40512386,Chinatown,Entire home/apt,195,-71.05924,42.35187
40512451,Bay Village,Private room,140,-71.07054,42.349
40530153,Jamaica Plain,Private room,27,-71.10028,42.32293
40535628,Roxbury,Private room,79,-71.08417,42.30991
40540038,Brighton,Private room,60,-71.15407,42.34405
40540109,Allston,Private room,77,-71.13505,42.3504
40540267,Allston,Private room,77,-71.13613,42.34997
40567601,Brighton,Entire home/apt,79,-71.15201,42.33716
40572099,Brighton,Entire home/apt,150,-71.14992,42.33866
40573640,Brighton,Entire home/apt,200,-71.15035,42.33705
40577813,Dorchester,Entire home/apt,468,-71.07867,42.2985
40593640,Roxbury,Entire home/apt,104,-71.07528,42.32008
40594409,Roxbury,Entire home/apt,139,-71.07506,42.31981
40613042,South Boston,Entire home/apt,350,-71.04988,42.33306
40613245,Back Bay,Entire home/apt,143,-71.08447,42.35084
40617998,Brighton,Entire home/apt,220,-71.15135,42.33869
40622067,Brighton,Entire home/apt,220,-71.15017,42.33749
40669188,Allston,Entire home/apt,300,-71.12667,42.35934
40673057,Dorchester,Private room,70,-71.06697,42.31304
40673611,Dorchester,Private room,70,-71.06675,42.31365
40673777,Dorchester,Private room,70,-71.06858,42.3115
40673955,Dorchester,Private room,70,-71.06836,42.3118
40674186,Dorchester,Private room,70,-71.06657,42.31185
40677987,Jamaica Plain,Entire home/apt,127,-71.13143,42.30521
40696107,Charlestown,Entire home/apt,231,-71.0501,42.37732
40696219,Back Bay,Entire home/apt,145,-71.0896,42.34948
40696264,East Boston,Entire home/apt,140,-71.03648,42.36738
40696307,East Boston,Entire home/apt,163,-71.03648,42.36738
40696361,Fenway,Entire home/apt,172,-71.09957,42.34105
40699545,South End,Entire home/apt,80,-71.07539,42.34191
40702228,Back Bay,Entire home/apt,281,-71.07939,42.3461
40702919,Back Bay,Entire home/apt,285,-71.07982,42.34681
40703364,South End,Entire home/apt,75,-71.07607,42.34112
40703830,South End,Entire home/apt,80,-71.07692,42.34187
40704228,South End,Entire home/apt,90,-71.07716,42.34098
40704449,South End,Entire home/apt,80,-71.07547,42.34096
40704541,South End,Entire home/apt,75,-71.07547,42.34243
40704606,South End,Entire home/apt,80,-71.0775,42.33802
40704797,South End,Entire home/apt,80,-71.07626,42.3385
40704890,Roxbury,Entire home/apt,165,-71.07771,42.31527
40704981,South End,Entire home/apt,80,-71.07806,42.33942
40705116,South End,Entire home/apt,80,-71.07727,42.33961
40721936,South End,Entire home/apt,80,-71.07801,42.3379
40722042,South End,Entire home/apt,80,-71.0777,42.33989
40722629,South End,Entire home/apt,80,-71.0765,42.33986
40722981,South End,Entire home/apt,80,-71.07602,42.34211
40723172,South End,Entire home/apt,80,-71.07597,42.33992
40723247,South End,Entire home/apt,80,-71.07791,42.33912
40723334,South End,Entire home/apt,80,-71.0766,42.33851
40728775,Downtown,Private room,150,-71.06125,42.35574
40747299,Chinatown,Entire home/apt,239,-71.05954,42.35137
40748478,Downtown,Private room,150,-71.06193,42.35488
40748674,Downtown,Private room,150,-71.06119,42.35467
40752619,Allston,Entire home/apt,63,-71.13389,42.34787
40755444,Downtown,Private room,150,-71.06104,42.35479
40755577,Downtown,Private room,150,-71.06237,42.3559
40756256,Jamaica Plain,Private room,41,-71.10815,42.31321
40760132,Dorchester,Entire home/apt,200,-71.06141,42.32173
40766803,East Boston,Entire home/apt,163,-71.03648,42.36738
40777648,Allston,Private room,110,-71.13307,42.35045
40779678,Jamaica Plain,Private room,48,-71.10815,42.31321
40780024,Dorchester,Private room,45,-71.06102,42.32199
40801809,Bay Village,Private room,124,-71.06875,42.34916
40801949,Bay Village,Private room,124,-71.07077,42.34947
